,Coach Name,Year,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Avg 2Y Win Pct,Coach Tenure Class
139,Dan Henning,1983,41,0,3,2,0,6,0,0,0,,,,,,,,,,0.4965277777777778,0.7407407407407407,0.5740740740740741,0.5925925925925926,0.8333333333333334,0.5,0.0,0.34375,1
140,Dan Henning,1989,47,1,3,2,0,6,0,4,1,,,,,,,0.37962962962962965,0.2592592592592593,0.5,0.45416666666666666,0.14814814814814814,0.11111111111111116,0.2222222222222222,0.375,0.0,0.0,0.375,1
141,Dan Quinn,2015,45,0,6,3,0,10,2,0,0,,,,1.0,1.0,0.6935483870967742,,,,0.3125,0.467741935483871,0.24193548387096775,0.24193548387096775,0.33333333333333337,0.0,0.0,0.59375,2
142,Dan Reeves,1981,37,0,0,0,0,2,4,0,0,0.9074074074074074,0.9537037037037037,0.75,,,,,,,0.5625,0.3148148148148148,0.537037037037037,0.5,0.5,0.5,0.0,0.4236111111111111,3
143,Dan Reeves,1993,49,1,0,0,0,2,4,12,0,0.9074074074074074,0.9537037037037037,0.75,,,,0.5123456790123456,0.5771604938271604,0.5895061728395062,0.4375,0.5,0.3703703703703704,0.4444444444444445,0.25,0.0,0.0,0.625,1
144,Dan Reeves,1997,53,2,0,0,0,2,4,16,0,0.9074074074074074,0.9537037037037037,0.75,,,,0.4529054916985951,0.5482120051085568,0.6260376756066411,0.375,0.46551724137931033,0.2758620689655172,0.18965517241379315,0.5,0.5,0.0,0.65625,2
145,Darryl Rogers,1985,51,0,4,0,20,0,0,0,0,,,,,,,,,,0.421875,0.2962962962962963,0.4814814814814815,0.42592592592592593,0.625,0.5,0.0,0.375,1
146,Dave Campo,2000,53,0,6,2,0,4,5,0,0,,,,0.7535632183908045,0.8491954022988505,0.3813793103448276,,,,0.5625,0.882183908045977,0.8471264367816091,0.6942528735632184,0.875,1.0,0.0,0.3125,1
147,Dave McGinnis,2000,49,0,3,0,0,10,4,0,0,,,,0.2560344827586207,0.16264367816091954,0.3594827586206896,,,,0.46875,0.3442528735632184,0.2735632183908046,0.2574712643678161,0.5,0.5,0.5,0.2743055555555556,1
148,Dave Wannstedt,1993,41,0,10,3,0,0,4,0,0,,,,0.5925925925925926,0.47222222222222227,0.23148148148148148,,,,0.5,0.33333333333333337,0.5,0.6666666666666667,0.5,0.5,0.0,0.5,2
149,Dave Wannstedt,2000,48,1,10,3,0,0,5,6,1,,,,0.6474074074074074,0.45777777777777784,0.25851851851851854,0.4661558109833972,0.37228607918263085,0.41741166453810136,0.59375,0.5298850574712644,0.5114942528735633,0.7959770114942528,0.625,1.0,1.0,0.6875,2
150,David Shula,1992,33,0,0,0,0,8,2,0,0,0.018518518518518545,0.037037037037037035,0.2592592592592593,,,,,,,0.375,0.24074074074074076,0.2592592592592593,0.22222222222222227,0.5,0.5,0.5,0.25,2
151,Dennis Allen,2012,40,0,2,0,0,5,1,0,0,,,,0.3870967741935484,0.25806451612903225,0.12903225806451613,,,,0.5,0.40322580645161293,0.4354838709677419,0.5967741935483871,0.33333333333333337,0.0,0.0,0.25,1
152,Dennis Erickson,1995,48,0,3,8,13,0,0,0,0,,,,,,,,,,0.375,0.6851851851851851,0.3148148148148148,0.12962962962962965,0.0,0.0,0.0,0.46875,1
153,Dennis Erickson,2003,56,1,3,8,17,0,0,4,1,,,,,,,0.38793103448275856,0.5,0.5,0.6875,0.853763440860215,0.6752688172043011,0.821505376344086,0.875,1.0,0.5,0.28125,0
154,Dennis Green,1992,43,0,6,1,8,4,0,0,0,,,,,,,,,,0.4375,0.537037037037037,0.5,0.5925925925925926,0.25,0.0,0.0,0.625,3
155,Dennis Green,2004,55,1,6,1,8,4,0,10,0,,,,,,,0.6360025542784163,0.6024393358876117,0.590919540229885,0.28125,0.11290322580645162,0.016129032258064502,0.09677419354838712,0.0,0.0,0.0,0.34375,1
156,Dewey Scanlon,1924,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.5714285714285714,1.0,0.4736842105263158,1.0,0.6842105263157895,,,0.4166666666666667,1
157,Dewey Scanlon,1929,30,1,0,0,0,0,0,3,0,,,,,,,1.0,0.6178681999115435,1.0,0.24242424242424243,1.0,0.19191919191919193,1.0,0.19191919191919193,0.0,0.0,0.5,0
158,Dick Hanley,1946,52,0,0,0,13,0,0,0,0,,,,,,,,,,,,,,,,,0.5,0
159,Dick Jauron,1999,49,0,0,0,0,9,4,0,0,,,,0.31034482758620685,0.35344827586206895,0.4137931034482759,,,,0.25,0.20689655172413796,0.12068965517241376,0.5344827586206897,0.0,0.0,0.0,0.34375,2
160,Dick Jauron,2005,55,1,0,0,0,9,5,5,1,,,,0.3127919911012236,0.3730812013348165,0.38264738598442716,0.2513978494623656,0.35698924731182796,0.41698924731182796,0.34375,0.5806451612903225,0.24193548387096775,0.12903225806451613,0.16666666666666669,0.0,0.0,0.31875,0
161,Dick Jauron,2006,56,2,0,0,0,9,5,6,1,,,,0.3127919911012236,0.3730812013348165,0.38264738598442716,0.2310035842293907,0.33512544802867383,0.4442652329749104,0.4375,0.7096774193548387,0.5,0.38709677419354843,0.33333333333333337,0.0,0.0,0.4375,1
162,Dick LeBeau,2000,63,0,0,0,0,14,13,0,0,,,,0.39410551134689065,0.3178111798801454,0.47056685332547404,,,,0.21875,0.4241379310344828,0.016666666666666663,0.23563218390804602,0.09999999999999998,0.0,0.0,0.34134615384615385,1
163,Dick MacPherson,1991,61,0,0,0,17,7,0,0,0,,,,,,,,,,0.1875,0.2962962962962963,0.09259259259259262,0.18518518518518517,0.125,0.0,0.0,0.25,0
164,Dick Nolan,1968,36,0,0,0,0,4,2,0,0,,,,0.7642857142857142,0.7261904761904763,0.6428571428571428,,,,0.5,0.24285714285714283,0.31666666666666665,0.6571428571428571,0.4166666666666667,0.0,0.0,0.4464285714285714,3
165,Dick Nolan,1978,46,1,0,0,0,5,2,8,1,,,,0.7642857142857142,0.7261904761904763,0.6428571428571428,0.675,0.5733333333333334,0.39,0.25,0.5185185185185186,0.18518518518518517,0.1481481481481482,0.125,0.0,0.0,0.46875,1
166,Dick Rauch,1925,32,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.8095238095238095,1
167,Dick Rauch,1928,35,1,0,0,0,0,0,3,0,,,,,,,1.0,0.6955266955266954,1.0,0.46875,1.0,0.4545454545454546,1.0,0.5454545454545454,,,0.4230769230769231,0
168,Dick Rauch,1929,36,2,0,0,0,0,0,4,0,,,,,,,1.0,0.604978354978355,1.0,0.2923076923076923,1.0,0.202020202020202,1.0,0.29292929292929293,,,0.5,0
169,Dick Stanfel,1980,53,0,5,0,0,11,5,0,0,0.648,0.544,0.23200000000000004,,,,,,,0.46875,0.8518518518518519,0.4814814814814815,0.6111111111111112,0.5,0.0,0.0,0.25,0
170,Dick Todd,1951,37,0,2,0,0,0,0,0,0,,,,,,,,,,0.3125,0.09722222222222227,0.19444444444444442,0.3888888888888889,0.125,0.0,0.0,0.5555555555555556,0
171,Dick Vermeil,1976,40,0,0,1,2,4,0,0,0,,,,,,,,,,0.39285714285714285,0.78,0.46,0.27999999999999997,0.125,0.0,0.0,0.3214285714285714,2
172,Dick Vermeil,1997,61,1,0,1,2,4,0,7,0,,,,,,,0.5714285714285714,0.6878306878306878,0.6666666666666666,0.40625,0.3448275862068965,0.10344827586206895,0.2586206896551724,0.5,0.0,0.0,0.28125,1
173,Dick Vermeil,2001,65,2,0,1,2,4,0,10,0,,,,,,,0.5655172413793104,0.622860791826309,0.6331034482758621,0.5,0.8333333333333334,0.65,0.6499999999999999,0.625,0.0,0.0,0.4375,2
174,Dim Batterson,1927,46,0,0,0,1,0,0,0,0,,,,,,,,,,0.3611111111111111,1.0,0.41729323308270677,1.0,0.4411027568922306,,,0.0,0
175,Dirk Koetter,2016,57,0,0,13,9,0,9,0,0,0.5770609318996416,0.46236559139784944,0.5878136200716846,,,,,,,0.25,0.2580645161290323,0.1774193548387097,0.4193548387096774,0.0,0.0,0.0,0.4375,1
176,Doc Alexander,1922,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.5181818181818182,1.0,0.5442307692307693,1.0,0.5442307692307693,,,0.1,0
177,Doc Alexander,1926,29,1,0,0,0,0,0,1,0,,,,,,,1.0,0.23529411764705888,1.0,0.6666666666666666,1.0,0.8421052631578947,1.0,0.8421052631578947,0.0,0.0,0.6538461538461539,0
178,Doc Young,1925,34,0,0,0,0,0,0,0,0,,,,,,,,,,0.35714285714285715,1.0,0.3080495356037152,1.0,0.3668730650154799,,,0.125,0
179,Dom Capers,1995,45,0,9,0,0,6,3,0,0,,,,0.8148148148148149,0.888888888888889,0.8271604938271606,,,,,,,,,0.0,0.0,0.59375,1
180,Dom Capers,2002,52,1,9,0,0,6,5,4,1,,,,0.7955555555555556,0.8333333333333334,0.702962962962963,0.3017241379310345,0.45689655172413796,0.44827586206896547,,,,,,0.0,0.0,0.28125,1
181,Don Coryell,1973,49,0,0,0,18,0,0,0,0,,,,,,,,,,0.5357142857142857,0.5,0.54,0.6599999999999999,0.5,0.0,0.0,0.5178571428571429,2
182,Don Coryell,1978,54,1,0,0,18,0,0,5,0,,,,,,,0.5072592592592593,0.5365925925925925,0.49037037037037046,0.4642857142857143,0.537037037037037,0.5185185185185186,0.5925925925925926,0.5,0.0,0.0,0.7083333333333333,3
183,Don McCafferty,1970,49,0,0,0,0,11,0,0,0,,,,,,,,,,0.7678571428571428,0.3666666666666667,0.8,0.6666666666666667,0.8333333333333334,0.5,1.0,0.7678571428571428,1
184,Don McCafferty,1973,52,1,0,0,0,11,0,3,0,,,,,,,0.64,0.7199999999999999,0.6533333333333333,0.5714285714285714,0.5599999999999999,0.6599999999999999,0.62,0.6666666666666667,0.0,0.0,0.4642857142857143,0
185,Don Shula,1963,33,0,2,0,0,1,2,0,0,,,,0.9230769230769231,0.8846153846153846,0.6923076923076923,,,,0.5357142857142857,0.15384615384615385,0.46153846153846156,0.9230769230769231,0.5833333333333334,0.0,0.0,0.7142857142857142,2
186,Don Shula,1970,40,1,2,0,0,1,2,7,0,,,,0.9230769230769231,0.8846153846153846,0.6923076923076923,0.7446363160648876,0.8257980115122973,0.5834641548927264,0.3214285714285714,0.4444444444444445,0.2777777777777778,0.3333333333333333,0.25,0.0,0.0,0.7321428571428572,3
187,Doug Marrone,2013,49,0,9,0,4,4,3,0,0,0.967741935483871,0.8387096774193549,0.5913978494623656,,,,,,,0.375,0.3870967741935484,0.2741935483870968,0.3709677419354839,0.0,0.0,0.0,0.46875,0
188,Doug Marrone,2017,53,1,9,0,4,6,3,2,1,0.967741935483871,0.8387096774193549,0.5913978494623656,,,,0.5483870967741935,0.4838709677419355,0.7419354838709677,0.25,0.08064516129032262,0.2258064516129032,0.5,0.16666666666666669,0.0,0.0,0.46875,-1
189,Doug Pederson,2016,48,0,0,0,0,4,3,0,0,0.24731182795698925,0.6989247311827956,0.946236559139785,,,,,,,0.53125,0.2580645161290323,0.5806451612903225,0.435483870967742,0.6666666666666667,0.0,0.0,0.625,-1
190,Doug Wycoff,1929,26,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.475,0
191,Dudley DeGroot,1944,45,0,0,0,15,0,0,0,0,,,,,,,,,,0.7795454545454545,0.5555555555555556,0.8888888888888888,0.7777777777777778,1.0,1.0,1.0,0.7250000000000001,0
192,Dudley DeGroot,1946,47,1,0,0,15,0,0,2,0,,,,,,,0.85,0.6388888888888888,0.5888888888888889,,,,,,,,0.512987012987013,0
193,Dutch Bergman,1943,48,0,0,0,14,0,0,0,0,,,,,,,,,,0.7272727272727273,0.33333333333333337,0.7222222222222222,0.7777777777777778,0.75,0.5,0.5,0.65,0
194,Dutch Clark,1937,31,0,0,0,1,0,0,0,0,,,,,,,,,,0.6666666666666666,0.4375,0.8125,0.875,0.6666666666666667,0.5,0.5,0.6363636363636364,0
195,Dutch Clark,1939,33,1,0,0,1,0,0,2,0,,,,,,,0.6666666666666667,0.7222222222222223,0.7222222222222223,0.2272727272727273,0.22222222222222227,0.05555555555555558,0.11111111111111116,0.125,0.0,0.0,0.4545454545454546,1
196,Dutch Hendrian,1923,27,0,0,0,0,0,0,0,0,,,,,,,,,,0.5541666666666667,1.0,0.8573529411764705,1.0,0.6852941176470588,,,0.0,0
197,Earl Potteiger,1924,31,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.1,0
198,Earl Potteiger,1927,34,1,0,0,0,0,0,1,0,,,,,,,1.0,0.05882352941176472,1.0,0.6602564102564102,1.0,0.849624060150376,1.0,0.8020050125313283,0.0,0.0,0.6346153846153846,0
199,Ed Biles,1981,50,0,6,0,7,5,6,0,0,,,,0.6000000000000001,0.6029629629629629,0.64,,,,0.6875,0.6111111111111112,0.6481481481481481,0.6851851851851851,0.6666666666666667,1.0,1.0,0.2743055555555556,1
200,Ed Hughes,1971,44,0,1,0,0,10,1,0,0,0.96,1.0,0.92,,,,,,,0.375,0.15111111111111108,0.31777777777777777,0.4888888888888889,0.375,0.5,0.0,0.32142857142857145,0
201,Ed Khayat,1971,36,0,0,0,0,4,0,0,0,,,,,,,,,,0.2857142857142857,0.19333333333333336,0.16666666666666663,0.32666666666666666,0.0,0.0,0.0,0.38474025974025977,0
202,Ed Kubale,1944,45,0,0,0,13,0,0,0,0,,,,,,,,,,0.23636363636363636,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.125,,,0.0,0
203,Ed McKeever,1948,38,0,9,0,4,0,0,0,0,,,,,,,,,,0.26785714285714285,0.4285714285714286,0.28571428571428575,0.28571428571428575,0.0,,,0.07142857142857142,0
204,Ed Robinson,1931,58,0,0,0,27,0,0,0,0,,,,,,,,,,0.5037878787878788,1.0,0.3772727272727273,1.0,0.5272727272727273,,,0.5,0
205,Ed Weir,1927,24,0,0,0,0,0,0,0,0,,,,,,,,,,0.7661764705882352,1.0,0.7894736842105263,1.0,0.868421052631579,,,0.625,0
206,Eddie Casey,1935,41,0,5,0,10,0,0,0,0,,,,,,,,,,0.5,0.3166666666666667,0.4722222222222222,0.4222222222222222,0.625,0.0,0.0,0.22727272727272727,0
207,Eddie Erdelatz,1960,47,0,0,0,9,2,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.21428571428571427,0
208,Elgie Tobin,1920,34,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.7859848484848485,0
209,Emmitt Thomas,2007,64,0,1,1,0,19,7,0,0,,,,0.48949096880131365,0.3114942528735632,0.3944170771756979,,,,0.46875,0.6290322580645161,0.43548387096774194,0.45161290322580644,0.33333333333333337,0.0,0.0,0.3333333333333333,0
210,Eric Mangini,2006,35,0,0,0,0,9,1,0,0,,,,0.19354838709677424,0.4838709677419355,0.032258064516129004,,,,0.4375,0.6774193548387097,0.45161290322580644,0.467741935483871,0.33333333333333337,0.5,0.5,0.4375,1
211,Eric Mangini,2009,38,1,0,0,0,9,1,3,0,,,,0.19354838709677424,0.4838709677419355,0.032258064516129004,0.3440860215053763,0.5376344086021505,0.43010752688172044,0.4375,0.596774193548387,0.3709677419354838,0.2096774193548387,0.33333333333333337,0.0,0.0,0.3125,0
212,Eric Studesville,2010,43,0,3,0,0,13,0,0,0,,,,,,,,,,0.5,0.4193548387096774,0.33870967741935487,0.596774193548387,0.6666666666666667,0.0,0.0,0.25,0
213,Ernie Hefferle,1975,60,0,6,0,2,6,0,0,0,,,,,,,,,,0.35714285714285715,0.44,0.12,0.25999999999999995,0.16666666666666669,0.0,0.0,0.125,0
214,Ernie Nevers,1927,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.26785714285714285,1.0,0.5150375939849624,1.0,0.4385964912280702,,,0.1111111111111111,0
215,Ernie Nevers,1930,28,1,1,0,0,0,0,1,1,,,,,,,1.0,0.09090909090909094,1.0,0.3333333333333333,1.0,0.46464646464646464,1.0,0.4191919191919192,0.0,0.0,0.5432692307692308,0
216,Ernie Nevers,1939,37,2,3,0,1,0,0,3,1,,,,,,,1.0,0.3821548821548822,1.0,0.34090909090909094,0.5,0.2777777777777778,0.3888888888888889,0.125,0.0,0.0,0.09090909090909091,0
217,Fay Abbott,1928,33,0,0,0,0,0,0,0,0,,,,,,,,,,0.21875,1.0,0.2532467532467533,1.0,0.23376623376623373,,,0.0,0
218,Forrest Douds,1933,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.36363636363636365,0
219,Forrest Gregg,1975,42,0,0,0,0,2,0,0,0,,,,,,,,,,0.42857142857142855,0.27999999999999997,0.33999999999999997,0.18,0.16666666666666669,0.0,0.0,0.4285714285714286,1
220,Forrest Gregg,1980,47,1,0,0,0,2,0,3,1,,,,,,,0.5511111111111111,0.3496296296296297,0.20444444444444446,0.25,0.5,0.20370370370370372,0.3888888888888889,0.0,0.0,0.0,0.5625,1
221,Forrest Gregg,1984,51,2,0,0,0,2,0,7,1,,,,,,,0.6965079365079365,0.5307936507936508,0.5585185185185184,0.5555555555555556,0.14814814814814814,0.6296296296296297,0.5,0.875,0.5,0.5,0.5,1
222,Frank Bridges,1944,54,0,0,0,14,1,0,0,0,,,,,,,,,,0.23636363636363636,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.125,,,0.0,0
223,Frank Coughlin,1921,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.7,1.0,0.9230769230769231,1.0,0.7692307692307692,,,0.25,0
224,Frank Fausch,1921,26,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.3,0
225,Frank Filchock,1960,44,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.26785714285714285,0
226,Frank Gansz,1987,49,0,0,0,0,9,0,0,0,,,,,,,,,,0.5,0.8888888888888888,0.46296296296296297,0.14814814814814814,0.375,0.5,0.0,0.2739583333333333,0
227,Frank Kush,1982,53,0,3,0,22,0,0,0,0,,,,,,,,,,0.28125,0.33333333333333337,0.20370370370370372,0.20370370370370372,0.25,0.0,0.0,0.2465277777777778,1
228,Frank Nied,1926,32,0,0,0,0,0,0,0,0,,,,,,,,,,0.4375,1.0,0.43343653250773995,1.0,0.568111455108359,,,0.3333333333333333,0
229,Frank Reich,2018,57,0,0,0,0,2,4,0,0,0.5806451612903225,0.532258064516129,0.5887096774193548,,,,,,,0.375,0.45161290322580644,0.2903225806451613,0.09677419354838712,0.33333333333333337,0.0,0.0,0.53125,-1
230,Frankie Albert,1956,36,0,0,0,0,0,0,0,0,,,,,,,,,,0.47916666666666663,0.5,0.4090909090909091,0.40909090909090906,0.39999999999999997,0.0,0.0,0.5625,1
231,Fred Bruney,1985,54,0,0,0,0,21,2,0,0,,,,0.22814814814814816,0.3311111111111111,0.5562962962962963,,,,0.359375,0.33333333333333337,0.24074074074074076,0.1481481481481482,0.125,0.0,0.0,1.0,0
232,Fred Gillies,1928,33,0,0,0,0,0,0,0,0,,,,,,,,,,0.38825757575757575,1.0,0.37445887445887444,1.0,0.42207792207792205,0.0,0.0,0.16666666666666666,0
233,Fred O'Connor,1978,39,0,6,2,0,3,0,0,0,,,,,,,,,,0.4642857142857143,0.24074074074074076,0.5,0.5925925925925926,0.5416666666666667,0.0,0.0,0.14285714285714285,0
234,Freddie Kitchens,2019,45,0,5,0,0,12,1,0,0,0.6129032258064516,0.3870967741935484,0.32258064516129037,,,,,,,0.234375,0.3870967741935484,0.1935483870967742,0.2903225806451613,0.16666666666666669,0.0,0.0,0.375,0
235,Fritz Pollard,1921,27,0,0,0,2,0,0,0,0,,,,,,,,,,0.8636363636363636,1.0,0.8461538461538461,1.0,1.0,,,0.7083333333333334,0
236,Fritz Pollard,1925,31,1,0,0,2,0,0,1,1,,,,,,,1.0,0.95,1.0,0.35714285714285715,1.0,0.3080495356037152,1.0,0.3668730650154799,,,0.0,0
237,Gary Kubiak,2006,45,0,2,0,0,1,11,0,0,0.8344793878720463,0.7955202750530893,0.7206761721778409,,,,,,,0.28125,0.41935483870967744,0.2096774193548387,0.1774193548387097,0.16666666666666669,0.0,0.0,0.4375,3
238,Gary Kubiak,2015,54,1,2,0,0,1,12,8,1,0.8187028797429242,0.7937430478309232,0.7305122976146335,,,,0.6612903225806451,0.46774193548387094,0.3911290322580645,0.78125,0.6290322580645161,0.9516129032258065,0.9838709677419355,1.0,1.0,1.0,0.65625,0
239,Gary Moeller,2000,59,0,6,12,8,5,0,0,0,,,,,,,,,,0.40625,0.5890804597701149,0.37126436781609196,0.3758620689655172,0.375,0.5,0.0,0.5714285714285714,0
240,Gene Ronzani,1950,41,0,0,0,0,3,0,0,0,,,,,,,,,,0.20833333333333331,0.2777777777777778,0.16666666666666669,0.22222222222222227,0.125,0.0,0.0,0.25,1
241,Gene Stallings,1986,51,0,0,0,7,14,0,0,0,,,,,,,,,,0.65625,0.8333333333333333,0.7037037037037037,0.35185185185185186,0.8333333333333334,1.0,0.5,0.37395833333333334,0
242,Gene Stallings,1988,53,1,0,0,7,14,0,2,0,,,,,,,0.3888888888888889,0.3148148148148149,0.5,0.37395833333333334,0.5,0.3148148148148149,0.3888888888888889,0.25,0.0,0.0,0.4460227272727273,0
243,George Allen,1966,48,0,0,0,0,1,2,0,0,,,,0.2692307692307692,0.5,0.6153846153846154,,,,0.3571428571428571,0.1923076923076923,0.23076923076923078,0.3846153846153846,0.16666666666666669,0.0,0.0,0.7142857142857142,2
244,George Allen,1971,53,1,0,0,0,1,2,5,0,,,,0.2692307692307692,0.5,0.6153846153846154,0.7792380952380953,0.8601904761904763,0.9020952380952381,0.5,0.6066666666666667,0.41333333333333333,0.41333333333333333,0.45833333333333337,0.0,0.0,0.7321428571428572,2
245,George Gibson,1930,25,0,1,0,0,0,0,0,0,,,,,,,,,,0.7039473684210527,1.0,0.6060606060606061,1.0,0.8535353535353535,,,0.4,0
246,George Halas,1920,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.8548951048951049,3
247,George Seifert,1989,49,0,11,0,3,3,6,0,0,,,,0.7654320987654321,0.9074074074074074,0.691358024691358,,,,0.7458333333333333,0.9074074074074074,0.9074074074074074,0.9814814814814815,1.0,1.0,1.5,0.875,3
248,George Seifert,1999,59,1,11,0,3,3,6,8,0,,,,0.7654320987654321,0.9074074074074074,0.691358024691358,0.9731800766283525,0.9774904214559388,0.7389846743295019,0.34375,0.27586206896551724,0.2931034482758621,0.1724137931034483,0.5,0.0,0.0,0.46875,1
249,George Wilson,1957,43,0,0,0,0,9,0,0,0,,,,,,,,,,0.5,0.5909090909090908,0.5454545454545454,0.6818181818181819,0.4,0.0,0.0,0.5208333333333333,3
250,George Wilson,1966,52,1,0,0,0,9,1,8,1,0.23076923076923073,0.15384615384615385,0.23076923076923073,,,,0.5581293706293706,0.578161421911422,0.5686188811188811,,,,,,0.0,0.0,0.25,1
251,Greasy Neale,1941,50,0,7,0,13,0,0,0,0,,,,,,,,,,0.11363636363636363,0.2777777777777778,0.22222222222222227,0.16666666666666669,0.125,0.0,0.0,0.20454545454545453,3
252,Greg Schiano,2012,46,0,5,2,11,1,0,0,0,,,,,,,,,,0.4375,0.43548387096774194,0.29032258064516125,0.27419354838709675,0.16666666666666669,0.0,0.0,0.34375,0
253,Gregg Williams,2001,43,0,0,0,0,7,4,0,0,,,,0.5563218390804597,0.685344827586207,0.5908045977011493,,,,0.59375,0.48333333333333334,0.6166666666666667,0.95,0.5,0.5,0.0,0.34375,1
254,Guil Falcon,1920,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.3125,0
255,Guil Falcon,1922,30,1,0,0,0,0,0,1,0,,,,,,,1.0,0.3846153846153846,1.0,,,,,,,,0.5833333333333333,0
256,Gunther Cunningham,1999,53,0,12,0,0,10,6,0,0,,,,0.6943380161770967,0.6366538952745849,0.47339293316304815,,,,0.625,0.7413793103448276,0.7241379310344828,0.5862068965517242,0.625,0.5,0.0,0.5,0
257,Gus Bradley,2013,47,0,0,11,0,2,4,0,0,,,,0.5161290322580645,0.564516129032258,0.5564516129032259,,,,0.21875,0.5483870967741935,0.11290322580645162,0.04838709677419356,0.16666666666666669,0.0,0.0,0.21875,1
258,Gus Dorais,1943,52,0,2,0,27,0,0,0,0,,,,,,,,,,0.20454545454545456,0.2777777777777778,0.16666666666666669,0.05555555555555558,0.25,0.0,0.0,0.5,2
259,Gus Henderson,1939,50,0,0,0,17,0,0,0,0,,,,,,,,,,0.6363636363636364,0.7222222222222223,0.7222222222222223,0.6666666666666667,0.75,0.0,0.0,0.5454545454545454,0
260,Gus Tebell,1923,26,0,0,0,0,0,0,0,0,,,,,,,,,,0.05555555555555555,1.0,0.13382352941176473,1.0,0.18823529411764706,,,0.6666666666666666,0
261,Guy Chamberlin,1922,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.6326923076923077,1.0,0.7846153846153846,1.0,0.6557692307692308,,,0.9375,0
262,Guy Chamberlin,1924,30,1,0,0,0,0,0,2,0,,,,,,,1.0,0.9705882352941176,1.0,0.6428571428571429,1.0,0.5263157894736843,1.0,0.7894736842105263,,,0.7416666666666667,0
263,Guy Chamberlin,1925,31,2,0,0,0,0,0,3,0,,,,,,,1.0,0.9803921568627452,1.0,0.8214285714285714,1.0,0.9411764705882353,1.0,0.8823529411764706,,,0.7661764705882352,0
264,Guy Chamberlin,1927,33,3,0,0,0,0,0,5,0,,,,,,,1.0,0.9040247678018577,1.0,0.6398809523809523,1.0,0.7117794486215538,1.0,0.7857142857142857,0.0,0.0,0.3181818181818182,0
265,Hal Erickson,1924,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.5486111111111112,1.0,0.5743034055727554,1.0,0.653250773993808,,,0.38461538461538464,0
266,Hal Griffen,1930,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.4642857142857143,0
267,Hal Hanson,1932,38,0,0,0,3,0,0,0,0,,,,,,,,,,0.4545454545454546,1.0,0.4222222222222222,1.0,0.4166666666666667,,,0.2916666666666667,0
268,Hal Hunter,1984,50,0,16,2,4,2,0,0,0,,,,,,,,,,0.2465277777777778,0.33333333333333337,0.05555555555555558,0.12962962962962965,0.125,0.0,0.0,0.0,0
269,Hampton Pool,1946,31,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.25,0
270,Hampton Pool,1947,32,1,0,0,0,0,0,1,0,,,,,,,0.0,0.0,0.0,0.4642857142857143,0.8571428571428572,0.4285714285714286,0.4285714285714286,0.0,,,0.25,0
271,Hampton Pool,1952,37,2,0,0,0,2,0,2,1,,,,,,,0.07142857142857145,0.07142857142857145,0.0,0.7083333333333333,0.428030303030303,0.9128787878787878,1.0,1.0,1.0,1.0,0.7632575757575758,1
272,Hank Bullough,1986,52,0,0,0,0,8,11,0,0,,,,0.67003367003367,0.5589225589225589,0.5521885521885521,,,,0.125,0.14814814814814814,0.018518518518518545,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0
273,Hank Gillo,1920,26,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.2857142857142857,0
274,Hank Kuhlmann,1989,52,0,0,0,0,10,0,0,0,,,,,,,,,,0.45208333333333334,0.4444444444444445,0.425925925925926,0.6296296296296297,0.375,0.0,0.0,0.0,0
275,Hank Stram,1960,36,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.5,3
276,Hank Stram,1976,52,1,0,0,0,0,0,15,0,,,,,,,0.6961798941798941,0.7545449735449734,0.7890423280423282,0.25,0.52,0.08000000000000002,0.25999999999999995,0.16666666666666669,0.0,0.0,0.25,0
